Year,City,Sport,Discipline,Athlete_Name,Country,Gender,Event,Medal
1968,Mexico,Sailing,Sailing,"Albarelli, Fabio",ITA,Men,Single-Handed Dinghy (Finn),Bronze
1968,Mexico,Sailing,Sailing,"Mankin, Valentyn",URS,Men,Single-Handed Dinghy (Finn),Gold
1968,Mexico,Sailing,Sailing,"Raudaschl, Hubert",AUT,Men,Single-Handed Dinghy (Finn),Silver
1968,Mexico,Sailing,Sailing,"Cavallo, Franco",ITA,Men,Two-Person Keelboat Open (Star),Bronze
1968,Mexico,Sailing,Sailing,"Gargano, Camillo",ITA,Men,Two-Person Keelboat Open (Star),Bronze
1968,Mexico,Sailing,Sailing,"Barrett, Peter Jones",USA,Men,Two-Person Keelboat Open (Star),Gold
1968,Mexico,Sailing,Sailing,"North, Lowell Orton",USA,Men,Two-Person Keelboat Open (Star),Gold
1968,Mexico,Sailing,Sailing,"Lunde, Peder Jr.",NOR,Men,Two-Person Keelboat Open (Star),Silver
1968,Mexico,Sailing,Sailing,"Wiken, Per Olav",NOR,Men,Two-Person Keelboat Open (Star),Silver
1968,Mexico,Shooting,Shooting,"Suleimanov, Renart",URS,Men,25M Rapid Fire Pistol (60 Shots),Bronze
1968,Mexico,Shooting,Shooting,"Zapedzki, Jozef",POL,Men,25M Rapid Fire Pistol (60 Shots),Gold
1968,Mexico,Shooting,Shooting,"Rosca, Marcel",ROU,Men,25M Rapid Fire Pistol (60 Shots),Silver
1968,Mexico,Shooting,Shooting,"Müller, Kurt",SUI,Men,300M Free Rifle 3 Positions (3X40 Shots),Bronze
1968,Mexico,Shooting,Shooting,"Anderson, Gary Lee",USA,Men,300M Free Rifle 3 Positions (3X40 Shots),Gold
1968,Mexico,Shooting,Shooting,"Kornev, Valentin",URS,Men,300M Free Rifle 3 Positions (3X40 Shots),Silver
1968,Mexico,Shooting,Shooting,"Vollmar, Harald",GDR,Men,50M Pistol (60 Shots),Bronze
1968,Mexico,Shooting,Shooting,"Kosykh, Grigori",URS,Men,50M Pistol (60 Shots),Gold
1968,Mexico,Shooting,Shooting,"Mertel, Heinz",FRG,Men,50M Pistol (60 Shots),Silver
1968,Mexico,Shooting,Shooting,"Parkhimovich, Vitali",URS,Men,50M Rifle 3 Positions (3X40 Shots),Bronze
1968,Mexico,Shooting,Shooting,"Klingner, Bernd",FRG,Men,50M Rifle 3 Positions (3X40 Shots),Gold
1968,Mexico,Shooting,Shooting,"Writer, John Henry",USA,Men,50M Rifle 3 Positions (3X40 Shots),Silver
1968,Mexico,Shooting,Shooting,"Ballinger, Ian Roy",NZL,Men,50M Rifle Prone (60 Shots),Bronze
1968,Mexico,Shooting,Shooting,"Kurka, Jan",TCH,Men,50M Rifle Prone (60 Shots),Gold
1968,Mexico,Shooting,Shooting,"Hammerl, Laszlo",HUN,Men,50M Rifle Prone (60 Shots),Silver
1968,Mexico,Shooting,Shooting,"Wirnhier, Konrad",FRG,Men,Skeet (125 Targets),Bronze
1968,Mexico,Shooting,Shooting,"Petrov, Yevgeni",URS,Men,Skeet (125 Targets),Gold
1968,Mexico,Shooting,Shooting,"Garagnani, Romano",ITA,Men,Skeet (125 Targets),Silver
1968,Mexico,Shooting,Shooting,"Czekalla, Kurt",GDR,Men,Trap (125 Targets),Bronze
1968,Mexico,Shooting,Shooting,"Braithwaite, John Robert",GBR,Men,Trap (125 Targets),Gold
1968,Mexico,Shooting,Shooting,"Garrigus, Thomas Irvin",USA,Men,Trap (125 Targets),Silver
1968,Mexico,Volleyball,Volleyball,"Golian, Bohumil",TCH,Men,Volleyball,Bronze
1968,Mexico,Volleyball,Volleyball,"Groessel, Zdenek",TCH,Men,Volleyball,Bronze
1968,Mexico,Volleyball,Volleyball,"Kop, Petr",TCH,Men,Volleyball,Bronze
1968,Mexico,Volleyball,Volleyball,"Koudelka, Drahomir",TCH,Men,Volleyball,Bronze
1968,Mexico,Volleyball,Volleyball,"Musil, Josef",TCH,Men,Volleyball,Bronze
1968,Mexico,Volleyball,Volleyball,"Petlak, Vladimir",TCH,Men,Volleyball,Bronze
1968,Mexico,Volleyball,Volleyball,"Prochazka, Antonin",TCH,Men,Volleyball,Bronze
1968,Mexico,Volleyball,Volleyball,"Schenk, Pavel",TCH,Men,Volleyball,Bronze
1968,Mexico,Volleyball,Volleyball,"Smolka, Josef",TCH,Men,Volleyball,Bronze
1968,Mexico,Volleyball,Volleyball,"Sokol, Frantisek",TCH,Men,Volleyball,Bronze
1968,Mexico,Volleyball,Volleyball,"Svoboda, Jiri",TCH,Men,Volleyball,Bronze
1968,Mexico,Volleyball,Volleyball,"Zajisek, Lubomir",TCH,Men,Volleyball,Bronze
1968,Mexico,Volleyball,Volleyball,"Antropov, Oleg",URS,Men,Volleyball,Gold
1968,Mexico,Volleyball,Volleyball,"Belyaev, Vladimir",URS,Men,Volleyball,Gold
1968,Mexico,Volleyball,Volleyball,"Bugaenkov, Ivan",URS,Men,Volleyball,Gold
1968,Mexico,Volleyball,Volleyball,"Ivanov, Vladimir",URS,Men,Volleyball,Gold
1968,Mexico,Volleyball,Volleyball,"Kravchenko, Valeri",URS,Men,Volleyball,Gold
1968,Mexico,Volleyball,Volleyball,"Lapinsky, Yevgeni",URS,Men,Volleyball,Gold
1968,Mexico,Volleyball,Volleyball,"Matushevas, Vasilius",URS,Men,Volleyball,Gold
1968,Mexico,Volleyball,Volleyball,"Mikhalchuk, Viktor",URS,Men,Volleyball,Gold
1968,Mexico,Volleyball,Volleyball,"Mondzolevsky, Georgi",URS,Men,Volleyball,Gold
1968,Mexico,Volleyball,Volleyball,"Poyarkov, Yuri",URS,Men,Volleyball,Gold
1968,Mexico,Volleyball,Volleyball,"Sibiryakov, Eduard",URS,Men,Volleyball,Gold
1968,Mexico,Volleyball,Volleyball,"Tereshchuk, Boris",URS,Men,Volleyball,Gold
1968,Mexico,Volleyball,Volleyball,"Ikeda, Nachiro",JPN,Men,Volleyball,Silver
1968,Mexico,Volleyball,Volleyball,"Kimura, Kenji",JPN,Men,Volleyball,Silver
1968,Mexico,Volleyball,Volleyball,"Koizumi, Isao",JPN,Men,Volleyball,Silver
1968,Mexico,Volleyball,Volleyball,"Minami, Masayuki",JPN,Men,Volleyball,Silver
1968,Mexico,Volleyball,Volleyball,"Mitsumori, Yasuaki",JPN,Men,Volleyball,Silver
1968,Mexico,Volleyball,Volleyball,"Morita, Jungo",JPN,Men,Volleyball,Silver
1968,Mexico,Volleyball,Volleyball,"Nekoda, Katsutoshi",JPN,Men,Volleyball,Silver
1968,Mexico,Volleyball,Volleyball,"Oko, Seiji",JPN,Men,Volleyball,Silver
1968,Mexico,Volleyball,Volleyball,"Sato, Tetsuo",JPN,Men,Volleyball,Silver
1968,Mexico,Volleyball,Volleyball,"Shimaoka, Kenji",JPN,Men,Volleyball,Silver
1968,Mexico,Volleyball,Volleyball,"Shiragami, Mamoru",JPN,Men,Volleyball,Silver
1968,Mexico,Volleyball,Volleyball,"Yokota, Tadayoshi",JPN,Men,Volleyball,Silver
1968,Mexico,Volleyball,Volleyball,"Askielowicz, Halina",POL,Women,Volleyball,Bronze
1968,Mexico,Volleyball,Volleyball,"Chmielnicka, Lidia",POL,Women,Volleyball,Bronze
1968,Mexico,Volleyball,Volleyball,"Czajkowska, Krystyna",POL,Women,Volleyball,Bronze
1968,Mexico,Volleyball,Volleyball,"Hermela-Niemczyk, Barbara Wieslawa",POL,Women,Volleyball,Bronze
1968,Mexico,Volleyball,Volleyball,"Jakubowska, Krystyna",POL,Women,Volleyball,Bronze
1968,Mexico,Volleyball,Volleyball,"Krup, Krystyna",POL,Women,Volleyball,Bronze
1968,Mexico,Volleyball,Volleyball,"Ledwig, Jozefa",POL,Women,Volleyball,Bronze
1968,Mexico,Volleyball,Volleyball,"Marko-Ksiazek, Jadwiga",POL,Women,Volleyball,Bronze
1968,Mexico,Volleyball,Volleyball,"Ostromecka, Krystyna",POL,Women,Volleyball,Bronze
1968,Mexico,Volleyball,Volleyball,"Porzec, Elzbieta",POL,Women,Volleyball,Bronze
1968,Mexico,Volleyball,Volleyball,"Szczesniewska, Zofia",POL,Women,Volleyball,Bronze
1968,Mexico,Volleyball,Volleyball,"Wiecha, Wanda",POL,Women,Volleyball,Bronze
1968,Mexico,Volleyball,Volleyball,"Buldakova, Lyudmila",URS,Women,Volleyball,Gold
1968,Mexico,Volleyball,Volleyball,"Galushka-Duyunova, Vera",URS,Women,Volleyball,Gold
1968,Mexico,Volleyball,Volleyball,"Kamenek-Vinogradova, Valentina",URS,Women,Volleyball,Gold
1968,Mexico,Volleyball,Volleyball,"Lantratova, Vera",URS,Women,Volleyball,Gold
1968,Mexico,Volleyball,Volleyball,"Leontyeva, Galina",URS,Women,Volleyball,Gold
1968,Mexico,Volleyball,Volleyball,"Mikhailovskaya, Lyudmila",URS,Women,Volleyball,Gold
1968,Mexico,Volleyball,Volleyball,"Ponyaeva-Tretyakova, Tatyana",URS,Women,Volleyball,Gold
1968,Mexico,Volleyball,Volleyball,"Ryskal, Inna",URS,Women,Volleyball,Gold
1968,Mexico,Volleyball,Volleyball,"Salikhova, Roza",URS,Women,Volleyball,Gold
1968,Mexico,Volleyball,Volleyball,"Sarycheva, Tatyana",URS,Women,Volleyball,Gold
1968,Mexico,Volleyball,Volleyball,"Smoleeva, Nina",URS,Women,Volleyball,Gold
1968,Mexico,Volleyball,Volleyball,"Veinberga, Tatyana",URS,Women,Volleyball,Gold
1968,Mexico,Volleyball,Volleyball,"Fukunaka, Sachiko",JPN,Women,Volleyball,Silver
1968,Mexico,Volleyball,Volleyball,"Furukawa, Makiko",JPN,Women,Volleyball,Silver
1968,Mexico,Volleyball,Volleyball,"Hama, Keiko",JPN,Women,Volleyball,Silver
1968,Mexico,Volleyball,Volleyball,"Inoue, Setsuko",JPN,Women,Volleyball,Silver
1968,Mexico,Volleyball,Volleyball,"Iwahara, Toyoko",JPN,Women,Volleyball,Silver
1968,Mexico,Volleyball,Volleyball,"Kasahara, Youko",JPN,Women,Volleyball,Silver
1968,Mexico,Volleyball,Volleyball,"Kojima, Yukiyo",JPN,Women,Volleyball,Silver
1968,Mexico,Volleyball,Volleyball,"Oinuma, Sumie",JPN,Women,Volleyball,Silver
1968,Mexico,Volleyball,Volleyball,"Onozawa, Aiko",JPN,Women,Volleyball,Silver
1968,Mexico,Volleyball,Volleyball,"Shishikura, Kunie",JPN,Women,Volleyball,Silver
1968,Mexico,Volleyball,Volleyball,"Takayama, Suzue",JPN,Women,Volleyball,Silver
1968,Mexico,Volleyball,Volleyball,"Yoshida, Setsuko",JPN,Women,Volleyball,Silver
1968,Mexico,Weightlifting,Weightlifting,"Trebicki, Henryk",POL,Men,"- 56KG, Total (Bantamweight)",Bronze
1968,Mexico,Weightlifting,Weightlifting,"Nassiri-Seresht, Mohammad",IRI,Men,"- 56KG, Total (Bantamweight)",Gold
1968,Mexico,Weightlifting,Weightlifting,"Földi, Imre",HUN,Men,"- 56KG, Total (Bantamweight)",Silver
1968,Mexico,Weightlifting,Weightlifting,"Dube, Joseph Douglas",USA,Men,"+ 90KG, Total (Heavyweight)",Bronze
1968,Mexico,Weightlifting,Weightlifting,"Zhabotinsky, Leonid",URS,Men,"+ 90KG, Total (Heavyweight)",Gold
1968,Mexico,Weightlifting,Weightlifting,"Reding, Serge",BEL,Men,"+ 90KG, Total (Heavyweight)",Silver
1968,Mexico,Weightlifting,Weightlifting,"Miyake, Yoshiyuki",JPN,Men,"56 - 60KG, Total (Featherweight)",Bronze
1968,Mexico,Weightlifting,Weightlifting,"Miyake, Yoshinobu",JPN,Men,"56 - 60KG, Total (Featherweight)",Gold
1968,Mexico,Weightlifting,Weightlifting,"Shanidze, Dito",URS,Men,"56 - 60KG, Total (Featherweight)",Silver
1968,Mexico,Weightlifting,Weightlifting,"Zielinski, Marian",POL,Men,"60 - 67.5KG, Total (Lightweight)",Bronze
1968,Mexico,Weightlifting,Weightlifting,"Baszanowski, Waldemar",POL,Men,"60 - 67.5KG, Total (Lightweight)",Gold
1968,Mexico,Weightlifting,Weightlifting,"Jalayer, Parviz",IRI,Men,"60 - 67.5KG, Total (Lightweight)",Silver
1968,Mexico,Weightlifting,Weightlifting,"Bakos, Karoly",HUN,Men,"67.5 - 75KG, Total (Middleweight)",Bronze
1968,Mexico,Weightlifting,Weightlifting,"Kurentsov, Viktor",URS,Men,"67.5 - 75KG, Total (Middleweight)",Gold
1968,Mexico,Weightlifting,Weightlifting,"Ohuchi, Masashi",JPN,Men,"67.5 - 75KG, Total (Middleweight)",Silver
1968,Mexico,Weightlifting,Weightlifting,"Ozimek, Norbert",POL,Men,"75 - 82.5KG, Total (Light-Heavyweight)",Bronze
1968,Mexico,Weightlifting,Weightlifting,"Selitsky, Boris",URS,Men,"75 - 82.5KG, Total (Light-Heavyweight)",Gold
1968,Mexico,Weightlifting,Weightlifting,"Belyaev, Vladimir",URS,Men,"75 - 82.5KG, Total (Light-Heavyweight)",Silver
1968,Mexico,Weightlifting,Weightlifting,"Golab, Marek",POL,Men,"82.5 - 90KG, Total (Middle-Heavyweight)",Bronze
1968,Mexico,Weightlifting,Weightlifting,"Kangasniemi, Kaarlo Olavi",FIN,Men,"82.5 - 90KG, Total (Middle-Heavyweight)",Gold
1968,Mexico,Weightlifting,Weightlifting,"Talts, Yan",URS,Men,"82.5 - 90KG, Total (Middle-Heavyweight)",Silver
1968,Mexico,Wrestling,Wrestling Free.,"Surenjav, Sukhbaatar",MGL,Men,- 52KG (Flyweight),Bronze
1968,Mexico,Wrestling,Wrestling Free.,"Nakata, Shigeo",JPN,Men,- 52KG (Flyweight),Gold
1968,Mexico,Wrestling,Wrestling Free.,"Sanders, Richard Joseph",USA,Men,- 52KG (Flyweight),Silver
1968,Mexico,Wrestling,Wrestling Free.,"Dietrich, Wilfried",FRG,Men,+ 97KG (Heavyweight),Bronze
1968,Mexico,Wrestling,Wrestling Free.,"Medved, Aleksandr",URS,Men,+ 97KG (Heavyweight),Gold
1968,Mexico,Wrestling,Wrestling Free.,"Duraliev, Osman",BUL,Men,+ 97KG (Heavyweight),Silver
1968,Mexico,Wrestling,Wrestling Free.,"Gorgori, Abutaleb",IRI,Men,52 - 57KG (Bantamweight),Bronze
1968,Mexico,Wrestling,Wrestling Free.,"Uetake, Yojiro",JPN,Men,52 - 57KG (Bantamweight),Gold
1968,Mexico,Wrestling,Wrestling Free.,"Behm, Donald Rae",USA,Men,52 - 57KG (Bantamweight),Silver
1968,Mexico,Wrestling,Wrestling Free.,"Seyed-Abbassi, Shamseddin",IRI,Men,57 - 63KG (Featherweight),Bronze
1968,Mexico,Wrestling,Wrestling Free.,"Kaneko, Masaki",JPN,Men,57 - 63KG (Featherweight),Gold
1968,Mexico,Wrestling,Wrestling Free.,"Todorov, Enyu Dinev",BUL,Men,57 - 63KG (Featherweight),Silver
1968,Mexico,Wrestling,Wrestling Free.,"Danzandarjaa, Sereeter",MGL,Men,63 - 70KG (Lightweight),Bronze
1968,Mexico,Wrestling,Wrestling Free.,"Movahed-Ardabili, Abdollah",IRI,Men,63 - 70KG (Lightweight),Gold
1968,Mexico,Wrestling,Wrestling Free.,"Valtchev, Enyu Dimov",BUL,Men,63 - 70KG (Lightweight),Silver
1968,Mexico,Wrestling,Wrestling Free.,"Purev, Dagvasuren",MGL,Men,70 - 78KG (Welterweight),Bronze
1968,Mexico,Wrestling,Wrestling Free.,"Atalay, Mahmut",TUR,Men,70 - 78KG (Welterweight),Gold
1968,Mexico,Wrestling,Wrestling Free.,"Robin, Daniel Sauton",FRA,Men,70 - 78KG (Welterweight),Silver
1968,Mexico,Wrestling,Wrestling Free.,"Gardjev, Prodan Stoyanov",BUL,Men,78 - 87KG (Middleweight),Bronze
1968,Mexico,Wrestling,Wrestling Free.,"Gurevich, Boris",URS,Men,78 - 87KG (Middleweight),Gold
1968,Mexico,Wrestling,Wrestling Free.,"Jigjidym, Munkbat",MGL,Men,78 - 87KG (Middleweight),Silver
1968,Mexico,Wrestling,Wrestling Free.,"Csatari, Jozsef",HUN,Men,87 - 97KG (Light-Heavyweight),Bronze
1968,Mexico,Wrestling,Wrestling Free.,"Ayik, Ahmet",TUR,Men,87 - 97KG (Light-Heavyweight),Gold
1968,Mexico,Wrestling,Wrestling Free.,"Lomidze, Shota",URS,Men,87 - 97KG (Light-Heavyweight),Silver
1968,Mexico,Wrestling,Wrestling Gre-R,"Zeman, Miroslav",TCH,Men,- 52KG (Flyweight),Bronze
1968,Mexico,Wrestling,Wrestling Gre-R,"Kirov, Petar",BUL,Men,- 52KG (Flyweight),Gold
1968,Mexico,Wrestling,Wrestling Gre-R,"Bakulin, Vladimir",URS,Men,- 52KG (Flyweight),Silver
1968,Mexico,Wrestling,Wrestling Gre-R,"Kment, Petr",TCH,Men,+ 97KG (Super Heavyweight),Bronze
1968,Mexico,Wrestling,Wrestling Gre-R,"Kozma, Istvan",HUN,Men,+ 97KG (Super Heavyweight),Gold
1968,Mexico,Wrestling,Wrestling Gre-R,"Roshchin, Anatoli",URS,Men,+ 97KG (Super Heavyweight),Silver
1968,Mexico,Wrestling,Wrestling Gre-R,"Kochergin, Ivan",URS,Men,52 - 57KG (Bantamweight),Bronze
1968,Mexico,Wrestling,Wrestling Gre-R,"Varga, Janos",HUN,Men,52 - 57KG (Bantamweight),Gold
1968,Mexico,Wrestling,Wrestling Gre-R,"Baciu, Ion",ROU,Men,52 - 57KG (Bantamweight),Silver
1968,Mexico,Wrestling,Wrestling Gre-R,"Popescu, Simion",ROU,Men,57 - 63KG (Featherweight),Bronze
1968,Mexico,Wrestling,Wrestling Gre-R,"Rurua, Roman",URS,Men,57 - 63KG (Featherweight),Gold
1968,Mexico,Wrestling,Wrestling Gre-R,"Fujimoto, Hideo",JPN,Men,57 - 63KG (Featherweight),Silver
1968,Mexico,Wrestling,Wrestling Gre-R,"Galaktopoulos, Petros",GRE,Men,63 - 70KG (Lightweight),Bronze
1968,Mexico,Wrestling,Wrestling Gre-R,"Numemura, Munji",JPN,Men,63 - 70KG (Lightweight),Gold
1968,Mexico,Wrestling,Wrestling Gre-R,"Horvat, Stevan",YUG,Men,63 - 70KG (Lightweight),Silver
1968,Mexico,Wrestling,Wrestling Gre-R,"Bajko, Karoly",HUN,Men,70 - 78KG (Welterweight),Bronze
1968,Mexico,Wrestling,Wrestling Gre-R,"Vesper, Rudolf",GDR,Men,70 - 78KG (Welterweight),Gold
1968,Mexico,Wrestling,Wrestling Gre-R,"Robin, Daniel Sauton",FRA,Men,70 - 78KG (Welterweight),Silver
1968,Mexico,Wrestling,Wrestling Gre-R,"Simic, Branislav",YUG,Men,78 - 87KG (Middleweight),Bronze
1968,Mexico,Wrestling,Wrestling Gre-R,"Metz, Lothar",GDR,Men,78 - 87KG (Middleweight),Gold
1968,Mexico,Wrestling,Wrestling Gre-R,"Oleinik, Valentin",URS,Men,78 - 87KG (Middleweight),Silver
1968,Mexico,Wrestling,Wrestling Gre-R,"Martinescu, Nicolae",ROU,Men,87 - 97KG (Light-Heavyweight),Bronze
1968,Mexico,Wrestling,Wrestling Gre-R,"Radev, Boyan Aleksandrov",BUL,Men,87 - 97KG (Light-Heavyweight),Gold
1968,Mexico,Wrestling,Wrestling Gre-R,"Yakovenko, Nikolai",URS,Men,87 - 97KG (Light-Heavyweight),Silver
1972,Munich,Aquatics,Diving,"Cagnotto, Giorgio Franco",ITA,Men,10M Platform,Bronze
1972,Munich,Aquatics,Diving,"Dibiasi, Klaus",ITA,Men,10M Platform,Gold
1972,Munich,Aquatics,Diving,"Rydze, Richard Anthony",USA,Men,10M Platform,Silver
1972,Munich,Aquatics,Diving,"Janicke, Marina",GDR,Women,10M Platform,Bronze
1972,Munich,Aquatics,Diving,"Knape-Lindbergh, Ulrika",SWE,Women,10M Platform,Gold
1972,Munich,Aquatics,Diving,"Duchkova, Milena",TCH,Women,10M Platform,Silver
1972,Munich,Aquatics,Diving,"Lincoln, Craig Howard",USA,Men,3M Springboard,Bronze
1972,Munich,Aquatics,Diving,"Vasin, Vladimir",URS,Men,3M Springboard,Gold
1972,Munich,Aquatics,Diving,"Cagnotto, Giorgio Franco",ITA,Men,3M Springboard,Silver
1972,Munich,Aquatics,Diving,"Janicke, Marina",GDR,Women,3M Springboard,Bronze
1972,Munich,Aquatics,Diving,"King, Maxine Joyce",USA,Women,3M Springboard,Gold
1972,Munich,Aquatics,Diving,"Knape-Lindbergh, Ulrika",SWE,Women,3M Springboard,Silver
1972,Munich,Aquatics,Swimming,"Murphy, John Joseph",USA,Men,100M Backstroke,Bronze
1972,Munich,Aquatics,Swimming,"Matthes, Roland",GDR,Men,100M Backstroke,Gold
1972,Munich,Aquatics,Swimming,"Stamm, Michael Eugene",USA,Men,100M Backstroke,Silver
1972,Munich,Aquatics,Swimming,"Atwood, Susanne Jean",USA,Women,100M Backstroke,Bronze
1972,Munich,Aquatics,Swimming,"Belote, Melissa Louise",USA,Women,100M Backstroke,Gold
1972,Munich,Aquatics,Swimming,"Gyarmati, Andrea",HUN,Women,100M Backstroke,Silver
1972,Munich,Aquatics,Swimming,"Hencken, John Frederick",USA,Men,100M Breaststroke,Bronze
1972,Munich,Aquatics,Swimming,"Taguchi, Nobutaka",JPN,Men,100M Breaststroke,Gold
1972,Munich,Aquatics,Swimming,"Bruce, Thomas Edwin",USA,Men,100M Breaststroke,Silver
1972,Munich,Aquatics,Swimming,"Whitfield, Beverley Joy",AUS,Women,100M Breaststroke,Bronze
1972,Munich,Aquatics,Swimming,"Carr, Catherine L.",USA,Women,100M Breaststroke,Gold
1972,Munich,Aquatics,Swimming,"Prozumenschikova-Stepanova, Galina",URS,Women,100M Breaststroke,Silver
1972,Munich,Aquatics,Swimming,"Heidenreich, Jerry Alan",USA,Men,100M Butterfly,Bronze
1972,Munich,Aquatics,Swimming,"Spitz, Mark",USA,Men,100M Butterfly,Gold
1972,Munich,Aquatics,Swimming,"Robertson, Bruce Richard",CAN,Men,100M Butterfly,Silver
1972,Munich,Aquatics,Swimming,"Gyarmati, Andrea",HUN,Women,100M Butterfly,Bronze
1972,Munich,Aquatics,Swimming,"Aoki, Mayumi",JPN,Women,100M Butterfly,Gold
1972,Munich,Aquatics,Swimming,"Beier, Roswitha",GDR,Women,100M Butterfly,Silver
1972,Munich,Aquatics,Swimming,"Bure, Vladimir",URS,Men,100M Freestyle,Bronze
1972,Munich,Aquatics,Swimming,"Spitz, Mark",USA,Men,100M Freestyle,Gold
1972,Munich,Aquatics,Swimming,"Heidenreich, Jerry Alan",USA,Men,100M Freestyle,Silver
1972,Munich,Aquatics,Swimming,"Gould, Shane",AUS,Women,100M Freestyle,Bronze
1972,Munich,Aquatics,Swimming,"Neilson, Alexandra Lynn",USA,Women,100M Freestyle,Gold
1972,Munich,Aquatics,Swimming,"Babashoff, Shirley Farber",USA,Women,100M Freestyle,Silver
1972,Munich,Aquatics,Swimming,"Northway, Douglas Dale",USA,Men,1500M Freestyle,Bronze
1972,Munich,Aquatics,Swimming,"Burton, Michael Jay",USA,Men,1500M Freestyle,Gold
1972,Munich,Aquatics,Swimming,"Windeatt, Graham Claud",AUS,Men,1500M Freestyle,Silver
1972,Munich,Aquatics,Swimming,"Ivey, Mitchell",USA,Men,200M Backstroke,Bronze
1972,Munich,Aquatics,Swimming,"Matthes, Roland",GDR,Men,200M Backstroke,Gold
1972,Munich,Aquatics,Swimming,"Stamm, Michael Eugene",USA,Men,200M Backstroke,Silver
1972,Munich,Aquatics,Swimming,"Gurr, Donna Marie",CAN,Women,200M Backstroke,Bronze
1972,Munich,Aquatics,Swimming,"Belote, Melissa Louise",USA,Women,200M Backstroke,Gold
1972,Munich,Aquatics,Swimming,"Atwood, Susanne Jean",USA,Women,200M Backstroke,Silver
1972,Munich,Aquatics,Swimming,"Taguchi, Nobutaka",JPN,Men,200M Breaststroke,Bronze
1972,Munich,Aquatics,Swimming,"Hencken, John Frederick",USA,Men,200M Breaststroke,Gold
1972,Munich,Aquatics,Swimming,"Wilkie, David Andrew",GBR,Men,200M Breaststroke,Silver
1972,Munich,Aquatics,Swimming,"Prozumenschikova-Stepanova, Galina",URS,Women,200M Breaststroke,Bronze
1972,Munich,Aquatics,Swimming,"Whitfield, Beverley Joy",AUS,Women,200M Breaststroke,Gold
1972,Munich,Aquatics,Swimming,"Schoenfield, Dana Lee",USA,Women,200M Breaststroke,Silver
1972,Munich,Aquatics,Swimming,"Backhaus, Robin James",USA,Men,200M Butterfly,Bronze
1972,Munich,Aquatics,Swimming,"Spitz, Mark",USA,Men,200M Butterfly,Gold
1972,Munich,Aquatics,Swimming,"Hall, Gary Wayne",USA,Men,200M Butterfly,Silver
1972,Munich,Aquatics,Swimming,"Daniel, Eleanor Suzanne",USA,Women,200M Butterfly,Bronze
1972,Munich,Aquatics,Swimming,"Moe-Thornton, Karen Patricia",USA,Women,200M Butterfly,Gold
1972,Munich,Aquatics,Swimming,"Colella, Lynn Ann",USA,Women,200M Butterfly,Silver
1972,Munich,Aquatics,Swimming,"Lampe, Werner",FRG,Men,200M Freestyle,Bronze
1972,Munich,Aquatics,Swimming,"Spitz, Mark",USA,Men,200M Freestyle,Gold
1972,Munich,Aquatics,Swimming,"Genter, Robert Steven",USA,Men,200M Freestyle,Silver
1972,Munich,Aquatics,Swimming,"Rothhammer, Keena Ruth",USA,Women,200M Freestyle,Bronze
1972,Munich,Aquatics,Swimming,"Gould, Shane",AUS,Women,200M Freestyle,Gold
1972,Munich,Aquatics,Swimming,"Babashoff, Shirley Farber",USA,Women,200M Freestyle,Silver
1972,Munich,Aquatics,Swimming,"Furniss, Steven Charles",USA,Men,200M Individual Medley,Bronze
1972,Munich,Aquatics,Swimming,"Larsson, Gunnar",SWE,Men,200M Individual Medley,Gold
1972,Munich,Aquatics,Swimming,"Mckee, Alexander Timothy",USA,Men,200M Individual Medley,Silver
1972,Munich,Aquatics,Swimming,"Vidali, Lynn Marie",USA,Women,200M Individual Medley,Bronze
1972,Munich,Aquatics,Swimming,"Gould, Shane",AUS,Women,200M Individual Medley,Gold
1972,Munich,Aquatics,Swimming,"Ender, Kornelia",GDR,Women,200M Individual Medley,Silver
1972,Munich,Aquatics,Swimming,"Mcbreen, Thomas Sean",USA,Men,400M Freestyle,Bronze
1972,Munich,Aquatics,Swimming,"Cooper, Bradford Paul",AUS,Men,400M Freestyle,Gold
1972,Munich,Aquatics,Swimming,"Genter, Robert Steven",USA,Men,400M Freestyle,Silver
1972,Munich,Aquatics,Swimming,"Wegner, Gudrun",GDR,Women,400M Freestyle,Bronze
1972,Munich,Aquatics,Swimming,"Gould, Shane",AUS,Women,400M Freestyle,Gold
1972,Munich,Aquatics,Swimming,"Calligaris, Novella",ITA,Women,400M Freestyle,Silver
1972,Munich,Aquatics,Swimming,"Hargitay, Andras",HUN,Men,400M Individual Medley,Bronze
1972,Munich,Aquatics,Swimming,"Larsson, Gunnar",SWE,Men,400M Individual Medley,Gold
1972,Munich,Aquatics,Swimming,"Mckee, Alexander Timothy",USA,Men,400M Individual Medley,Silver
1972,Munich,Aquatics,Swimming,"Calligaris, Novella",ITA,Women,400M Individual Medley,Bronze
1972,Munich,Aquatics,Swimming,"Neall, Gail",AUS,Women,400M Individual Medley,Gold
1972,Munich,Aquatics,Swimming,"Cliff, Leslie",CAN,Women,400M Individual Medley,Silver
1972,Munich,Aquatics,Swimming,"Bruch, Peter",GDR,Men,4X100M Freestyle Relay,Bronze
1972,Munich,Aquatics,Swimming,"Hartung, Wilfried",GDR,Men,4X100M Freestyle Relay,Bronze
1972,Munich,Aquatics,Swimming,"Matthes, Roland",GDR,Men,4X100M Freestyle Relay,Bronze
1972,Munich,Aquatics,Swimming,"Unger, Lutz",GDR,Men,4X100M Freestyle Relay,Bronze
